round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,spd_age,eod_age,spd_gender,eod_gender,p_pred_pos_age_priv,p_pred_pos_age_unpriv,tpr_age_priv,tpr_age_unpriv,p_pred_pos_gender_priv,p_pred_pos_gender_unpriv,tpr_gender_priv,tpr_gender_unpriv
20,3,0.66571,0.67802,0.66485,0.6591,0.66571,0.66571,0.66571,-0.01619,-0.13286,0.06563,0.08358,0.3753,0.3591,0.63423,0.50137,0.32087,0.3865,0.47414,0.55771
20,4,0.65607,0.66577,0.6547,0.64972,0.65607,0.65607,0.65607,-0.06006,-0.19828,0.03274,0.04417,0.41312,0.35306,0.68212,0.48384,0.34939,0.38213,0.49901,0.54318
20,5,0.68,0.69017,0.67718,0.6734,0.68,0.68,0.68,-0.02973,-0.16283,0.00731,0.01697,0.38975,0.36002,0.67647,0.51364,0.36426,0.37157,0.5395,0.55647
20,6,0.66679,0.679,0.66602,0.66036,0.66679,0.66679,0.66679,-0.07705,-0.19118,0.08366,0.09374,0.41924,0.34219,0.67901,0.48783,0.31056,0.39422,0.4697,0.56344
20,7,0.66571,0.67741,0.66515,0.65964,0.66571,0.66571,0.66571,-0.06112,-0.19929,0.03564,0.00992,0.41094,0.34982,0.68712,0.48783,0.34549,0.38114,0.52795,0.53787
20,8,0.66,0.67263,0.65971,0.65341,0.66,0.66,0.66,-0.00337,-0.15105,0.064,0.07986,0.36557,0.36219,0.64145,0.49039,0.32193,0.38594,0.47244,0.55231
20,9,0.66107,0.67733,0.66243,0.65426,0.66107,0.66107,0.66107,-0.05382,-0.20146,0.00243,-0.03449,0.39169,0.33787,0.66762,0.46617,0.35342,0.35585,0.53831,0.50382
21,0,0.66,0.66018,0.66029,0.65998,0.66,0.66,0.66,-0.01078,-0.10533,0.0965,0.08539,0.50173,0.49095,0.73112,0.62579,0.43304,0.52954,0.59491,0.6803
21,1,0.66036,0.66051,0.66051,0.66036,0.66036,0.66036,0.66036,0.00156,-0.09639,0.06704,0.05427,0.49143,0.49299,0.72404,0.62765,0.44888,0.51592,0.61569,0.66996
21,2,0.66214,0.66216,0.6622,0.66213,0.66214,0.66214,0.66214,0.01568,-0.06984,0.10253,0.07583,0.49043,0.50611,0.72039,0.65056,0.43368,0.53622,0.61555,0.69138
21,3,0.67036,0.67035,0.67035,0.67035,0.67036,0.67036,0.67036,0.04818,-0.08348,0.08616,0.06971,0.46403,0.51221,0.7349,0.65142,0.44133,0.52749,0.62284,0.69256
